Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,,,,,,,,,,x,,,,,,"1983 (xls, 23 KB)",http://www.umwelt.bremen.de/sixcms/media.php/13/h83.xls,nicht bekannt,XLS,g
,x,,,,,,,,,,,,,,,sm_2011.xls,http://www.bildung.bremen.de/sixcms/media.php/13/sm_2011.xls,nicht bekannt,XLS,g
,,,,,,,,,,x,,,,,,"1990 (xls, 41.5 KB)",http://www.umwelt.bremen.de/sixcms/media.php/13/h90.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,x,,,,Personalhauptkosten2013,http://www.finanzen.bremen.de/sixcms/media.php/13/Kosten%20eines%20Arbeitsplatzes%202013.xls,nicht bekannt,XLS,g
,x,,,,,,,,,,,,,,,511.joomla.schule.bremen.de,http://511.joomla.schule.bremen.de/images/stories/jahrgangsteams/2013_jahresarbeitsplan8.xls,nicht bekannt,XLS,b
,,,,,,,,,,,,x,,,,Personalhauptkosten2011,http://finanzen.bremen.de/sixcms/media.php/13/Kosten%20eines%20Arbeitsplatzes%202012%20(Anlagen%202012).13385.xls,nicht bekannt,XLS,g
,x,,,,,,,,,,,,,,,Foerdermittel-Exzellenzinitiative-2012-ambitioniert-und-agil,http://www.bremen.de/bremen-kompakt/bk-visualisierung/frdermittel-der-exzellenzinitiative-35802705,CC-BY-ND 3.0,CSV,c
,x,,,,,,,,,,,,,,,StudienanfaengerInnenquote-2000-2012,http://www.bremen.de/bremen-kompakt/bk-visualisierung/studienanfngerinnenquote-im-bundesland-bremen-40247389,CC-BY-ND 3.0,CSV,c
,x,,,,,,,,,,,,,,,www.lis.bremen.de,http://www.lis.bremen.de/sixcms/media.php/13/Auswertungsuebersicht.xls,nicht bekannt,XLS,b
,,,,,,,,,,,,,x,,,Laendervergleich-Bruttoloehne-je-Arbeitnehmer-Deutschland100-2012,http://www.bremen.de/bremen-kompakt/bk-visualisierung/bruttolhne-und-gehlter-je-arbeitnehmerin-35802728,CC-BY-ND 3.0,CSV,c
,,,,,,x,,,,,,,,,,Musical-Theater-Bremen-2011-2014,http://www.bremen.de/bremen-kompakt/bk-visualisierung/auslastung-des-musical-theaters-bremen-39401422,CC-BY-ND 3.0,CSV,c
,x,,,,,,,,,,,,,,,ErstabsolventInnenquote-2004-2011,http://www.bremen.de/bremen-kompakt/bk-visualisierung/erstabsolventinnenquote-im-bundesland-bremen-40247358,CC-BY-ND 3.0,CSV,c
x,,,,,,,,x,,,,,,,,Armutsgefaehrdungsquoten-Staedte-2012,http://www.bremen.de/bremen-kompakt/bk-visualisierung/stdtevergleich-der-armutsgefhrdungsquoten-35802703,CC-BY-ND 3.0,CSV,c
,,,,,,x,,,,,,,,,,Bremer-Philharmoniker-Konzerteinnahmen-2005-2013,http://www.bremen.de/bremen-kompakt/bk-visualisierung/konzerteinnahmen-der-bremer-philharmoniker-35802718,CC-BY-ND 3.0,CSV,c
,,,,,,,,,,,,,x,,,Betriebe-Beschaeftigte-Innovationscluster-2011,http://www.bremen.de/bremen-kompakt/bk-visualisierung/betriebe-und-beschftigte-der-luft-und-raumfahrtstandorte-35802706,CC-BY-ND 3.0,CSV,c
,,,,,,,,,,,,,x,,,Wachstumsraten-Haefen-Nordrange,http://www.bremen.de/bremen-kompakt/bk-visualisierung/wachstumsraten-der-hfen-an-der-nordrange-35802724,CC-BY-ND 3.0,CSV,c
,x,,,,,,,,,,,,,,,Laendervergleich-Wanderungssaldo-Studienanfaenger-2011,http://www.bremen.de/bremen-kompakt/bk-visualisierung/wanderungssaldo-der-studienanfngerinnen-35802702,CC-BY-ND 3.0,CSV,c
,,,,,,,,,,x,,,,,,"1992 (xls, 41.5 KB)",http://www.umwelt.bremen.de/sixcms/media.php/13/h92.xls,nicht bekannt,XLS,g
,,,,,,,,,,x,,,,,,Hemelingen,http://umwelt.bremen.de/sixcms/media.php/13/HG_Daten_2010.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,x,,,Laendervergleich-Exportquote-2012,http://www.bremen.de/bremen-kompakt/bk-visualisierung/exportquoten-der-bundeslnder-35802709,CC-BY-ND 3.0,CSV,c
,,,,,,,,,,x,,,,,,"1991 (xls, 28 KB)",http://www.umwelt.bremen.de/sixcms/media.php/13/h91.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Personalhauptkosten 2013,http://www.finanzen.bremen.de/sixcms/detail.php?gsid=bremen53.c.7661.de,nicht bekannt,XLS,c
,x,,,x,,,,,,x,,,,,,"Bremen-Farge (xls, 35.5 KB)",http://www.umwelt.bremen.de/sixcms/media.php/13/gefaehrliche_stoffe_bremen_farge.xls,nicht bekannt,XLS,g
,,,,,,,,,,x,,,,,,Untersuchungen Brunnen 16 und Umfeld,http://umwelt.bremen.de/de/detail.php?gsid=bremen179.c.18198.de,nicht bekannt,XLS,c
,x,,,,,,,,,,,,,,,Software_fuer_Bremer_Schulen_Dezember_2011A.xls,http://www.lis.bremen.de/sixcms/media.php/13/Software_fuer_Bremer_Schulen_Dezember_2011A.xls,nicht bekannt,XLS,g
,,,,,,,,,,x,,,,,,gefaehrliche_stoffe_bremen_hemelingen.xls,http://www.umwelt.bremen.de/de/detail.php?gsid=bremen179.c.2121.de,nicht bekannt,XLS,c
,,,,,,,,,,,,,x,,,Erwärbstätigkeit und Arbeitsmarkt im Land Bremen,http://www.statistik.bremen.de/sixcms/detail.php?gsid=bremen65.c.1857.de,nicht bekannt,XLS,c
,,x,,,x,,,,,,,,,,,Strassenverzeichnis_Bremen,http://www.statistik.bremen.de/sixcms/detail.php?gsid=bremen65.c.11520.de,nicht bekannt,XLS,c
x,x,x,,,x,,,x,x,,,,x,,,Stadtteil Mitte - Bremen Kleinräumig,http://www.statistik.bremen.de/sixcms/detail.php?gsid=bremen65.c.4529.de,nicht bekannt,XLS,c
,,,,,,,,,x,,,,,,,Staedtevergleich-Europa-Radverkehrsanteile-2013,http://www.bremen.de/bremen-kompakt/bk-visualisierung/bremen-die-fahrradstadt-35802725,CC-BY-ND 3.0,CSV,c
,x,,,,,,,,,,,,,,,Studierendenzahlen-Hochschulen-2012-2013,http://www.bremen.de/bremen-kompakt/bk-visualisierung/anzahl-der-studierenden-an-den-bremischen-hochschulen-40247342,CC-BY-ND 3.0,CSV,c
,,,,,,x,,,,,,,,,,Teilnehmer-Samba-Karneval-2014,http://www.bremen.de/bremen-kompakt/bk-visualisierung/29-bremer-samba-karneval-39962151,CC-BY-ND 3.0,CSV,c
,x,,,,,,,,,,,x,,x,,bersicht Vortragtermine WV14ES 2014 für Website.xls (1.2,http://www.polizei.bremen.de/sixcms/media.php/13/%DCbersicht%20Vortragtermine%20WV14ES%202014%20f%FCr%20Website.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,www.bauumwelt.bremen.de,http://www.bauumwelt.bremen.de/sixcms/media.php/13/130228_E02_Radverkehrsnetz_Maengel_Liste.xlsx,nicht bekannt,XLSX,b
,x,,,,,,,,,,,,,,,Fortbildungsprogramm 2011,https://ssl.bremen.de/hfoev/sixcms/media.php/13/Fortbildungsprogramm+Kurz%FCbersicht+2012.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,x,,,2013-07-22 Ausbildungsvergütungen nach Branchen,http://www.arbeit.bremen.de/sixcms/detail.php?gsid=bremen69.c.3286.de,nicht bekannt,XLS,c
,,,,,,,,,,,,,x,,,Hafenbilanz-2013,http://www.bremen.de/bremen-kompakt/bk-visualisierung/hafenbilanz-2013-40933942,CC-BY-ND 3.0,CSV,c
,,,,,,,,,,x,,,,,,"1984 (xls, 23.5 KB)",http://www.umwelt.bremen.de/sixcms/media.php/13/h84.xls,nicht bekannt,XLS,g
,x,,,,,,,,,,,,,,,511.joomla.schule.bremen.de,http://511.joomla.schule.bremen.de/images/stories/jahrgangsteams/2013_jahresarbeitsplan7.xls,nicht bekannt,XLS,b
,,,,,,,,,,x,,,,,,"1995 (xls, 59 KB)",http://www.umwelt.bremen.de/sixcms/media.php/13/h95.xls,nicht bekannt,XLS,g
,x,,,,,,,,,,,,,,,Internet-Angebote Grundschulen,http://www.lis.bremen.de/sixcms/detail.php?gsid=bremen56.c.32091.de,nicht bekannt,XLS,c
,,,,,,,,,,,,x,,,,Genereller Kriterienkatalog 4.1,http://www.finanzen.bremen.de/sixcms/detail.php?gsid=bremen53.c.9837.de,nicht bekannt,"ZIP,XML",c
,x,,,,,,,,,,,,,,,511.joomla.schule.bremen.de,http://511.joomla.schule.bremen.de/images/stories/jahrgangsteams/2013_jahresarbeitsplan10.xls,nicht bekannt,XLS,b
,,x,,,x,,,,,,,,,,,,Nicht moeglich kann aber nachtraeglich ermittelt werden,nicht bekannt,WMS,c
,x,,,,,,,,,,,x,,x,,Tabelle1,http://www.hfoev.bremen.de/sixcms/media.php/13/Seminarplanung%202009.xls,nicht bekannt,XLS,g
,x,,,,,,,,,,,,,,,511.joomla.schule.bremen.de,http://511.joomla.schule.bremen.de/images/stories/jahrgangsteams/2013_jahresarbeitsplan5.xls,nicht bekannt,XLS,b
,,,,,,,,,,,,x,,,,www.finanzen.bremen.de,http://www.finanzen.bremen.de/sixcms/media.php/13/Anlagen%202011.xls,nicht bekannt,XLS,b
,,,,,,,,,,,,,,x,,Tabelle1,http://www.wirtschaft.bremen.de/sixcms/media.php/13/Messebeteiligungen%20Stand%2009-03.xls,nicht bekannt,XLS,g
,,,x,,,,,,,,,,,x,,IFG-Antrag Ansprechpersonen,http://www.kogis.bremen.de/sixcms/detail.php?gsid=bremen64.c.22989.de,nicht bekannt,XLS,c
,,,,,,,,,,x,,,,,,"2011 (xls, 43.5 KB)",http://www.umwelt.bremen.de/sixcms/media.php/13/HG_Daten_2011(2).xls,nicht bekannt,XLS,g
,x,,,,,,,,,,,,,,,Softwarekatalog_Praesenzbestand_Dezember_2011A,http://www.lis.bremen.de/sixcms/media.php/13/Softwarekatalog_Praesenzbestand_Dezember_2011A.xls,nicht bekannt,XLS,g
,,,,,,,,,,x,,,,,,"1998 (xls, 62 KB)",http://www.umwelt.bremen.de/sixcms/media.php/13/h98.xls,nicht bekannt,XLS,g
,,,,,,,,,,x,,,,,,"xls, 56 KB",http://www.umwelt.bremen.de/sixcms/media.php/13/h04.xls,nicht bekannt,XLS,g
,,,,,,,,,x,,,,,,,www.bauumwelt.bremen.de,http://www.bauumwelt.bremen.de/sixcms/media.php/13/130325_E04_Ergebnistabelle%20Stra%DFenraumvertr%E4glichkeit.xlsx,nicht bekannt,XLSX,b
,x,,,,,,,,,,,,,,,Schuldatei,http://www.statistik.bremen.de/sixcms/detail.php?gsid=bremen65.c.1865.de,nicht bekannt,XLS,c
,,,,,,,,,,,,x,,,,Personalhauptkosten2011,http://www.finanzen.bremen.de/sixcms/media.php/13/Kosten%20eines%20Arbeitsplatzes%202012%20(Anlagen%202012).13483.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,x,,,,Arbeitsplatzkosten,http://www.finanzen.bremen.de/sixcms/media.php/13/Personal-Arbeitsplatzkosten_Berechnungschema%202011.xls,nicht bekannt,XLS,g
,x,,,,,,,,,,,,,,,www.lis.bremen.de,http://www.lis.bremen.de/sixcms/media.php/13/Links%20Sek%20I_II.xls,nicht bekannt,XLS,b
,,,,,,,x,,,,,,,,,Datensatz Amtliches Straßenverzeichnis der Stadt Bremen,http://daten.flora.bremen.de/sixcms/media.php/13/Strassenverzeichnis_Bremen_2011-11-01.xls,nicht bekannt,XLS,g
,,,,,,x,,,,,,,,x,,Emotionale-Bindung-Bremen-2013,http://www.bremen.de/bremen-kompakt/bk-visualisierung/identitt-und-image-der-stadt-bremen-38464270,CC-BY-ND 3.0,CSV,c
,,,,,x,,,,,,,,,,,,http://www.bremen.de/bremen-kompakt/bk-visualisierung/stdtevergleich-der-wohnungsnettokaltmieten-35802715,nicht bekannt,CSV,c
,x,,,,,,,,,,,,,,,Laendervergleich-DFG-Drittmittel-2010,http://www.bremen.de/bremen-kompakt/bk-visualisierung/eingeworbene-dfg-mittel-35802726,CC-BY-ND 3.0,CSV,c
,,,,,,,,,,,,,x,,,Laendervergleich-Einkommensmillionaere-2007,http://www.bremen.de/bremen-kompakt/bk-visualisierung/anteil-der-einkommensmillionre-35802723,CC-BY-ND 3.0,CSV,c
,,,,,,,,,,,,,,,,open_data_sfbwg,http://www.bildung.bremen.de/sixcms/detail.php?gsid=bremen117.c.5194.de,CC-BY 3.0,ZIP,c
x,,,,,,,x,,,,,,,,,"(gültig ab 01.11.2012) - Excel (xls, 60 KB)",https://ssl2.bremen.de/osci/sixcms/media.php/13/Aufenthaltsstatus.xls,nicht bekannt,XLS,g
,,,x,,,,,,,,,,,,,,http://www.justiz.bremen.de/sixcms/detail.php?gsid=bremen51.c.2196.de,nicht bekannt,XLS,c
,,,,,,,,,,,,,x,,,Laendervergleich-BIP-je-EinwohnerIn-in-Euro-2012,http://www.bremen.de/bremen-kompakt/bk-visualisierung/bip-je-einwohnerin-in-euro-35802711,CC-BY-ND 3.0,CSV,c
,,,,,,,,,,x,,,,,,,http://www.umwelt.bremen.de/de/detail.php?gsid=bremen179.c.5507.de,nicht bekannt,XLS,c
,,,,,,,,,,,,,x,,,Beschaeftigte-Wirtschaftszweige-112013,http://www.bremen.de/bremen-kompakt/bk-visualisierung/wirtschaftszweige-im-land-bremen-35802707,CC-BY-ND 3.0,CSV,c
,,,,,,x,,,,,,,,,,Bremer-Philharmoniker-Zuwachs-Abonnentenzahlen-2005-2013,http://www.bremen.de/bremen-kompakt/bk-visualisierung/abonnentenzahlen-der-bremer-philharmoniker-35802720,CC-BY-ND 3.0,CSV,c
,x,,,,,,,,,x,,,,x,,www.umwelt.bremen.de,http://www.umwelt.bremen.de/sixcms/media.php/13/HG_Daten_2012.xls,nicht bekannt,XLS,b
,,x,,,x,,,,,,,,,,,rathaus_bremen,https://ssl.bremen.de/senatskanzlei/sixcms/detail.php?gsid=bremen54.c.4424.de,nicht bekannt,KMZ,c
,,,,,,,,,,,,x,x,,,Preisindizes Hoch- Tiefbau,http://www.finanzen.bremen.de/sixcms/detail.php?gsid=bremen53.c.7671.de,nicht bekannt,XLS,c
,,,,,,,,,,,,,,x,,"xls, 7 KB",http://daten.flora.bremen.de/sixcms/media.php/13/test.xls,nicht bekannt,XLS,g
,x,,,,,,,,,,,,,,,Bildungsmonitor-2013,http://www.bremen.de/bremen-kompakt/bk-visualisierung/bildungsmonitor-2013-38555262,CC-BY-ND 3.0,CSV,c
,,,,,,x,,,,,,,,,,Kursplan-Universum-Gym-07,http://www.finanzen.bremen.de/sixcms/detail.php?gsid=bremen53.c.26771.de,nicht bekannt,XLS,c
,,,,,,,,,,,,,x,,,Laendervergleich-BIP-je-EinwohnerIn-Deutschland100-2012,http://www.bremen.de/bremen-kompakt/bk-visualisierung/bip-je-einwohnerin-deutschland-100-35802712,CC-BY-ND 3.0,CSV,c
,,,,,,,,,,x,,,,,,"1996 (xls, 54 KB)",http://www.umwelt.bremen.de/sixcms/media.php/13/h96.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,x,,,,BM-Bericht 2009 Zeitreihen,http://www.finanzen.bremen.de/sixcms/detail.php?gsid=bremen53.c.3120.de,nicht bekannt,ZIP,c
,,,,,,,,,,x,,,,,,,http://www.umwelt.bremen.de/de/detail.php?gsid=bremen179.c.3400.de,nicht bekannt,XLS,c
,,,,,,,,,,,,x,,,,Personalhauptkosten2013,http://www.finanzen.bremen.de/sixcms/media.php/13/Kosten%20eines%20Arbeitsplatzes%202013%20ab%20September%202013.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,x,,,Verarbeitendes-Gewerbe-112013,http://www.bremen.de/bremen-kompakt/bk-visualisierung/verarbeitendes-gewerbe-im-land-bremen-35802710,CC-BY-ND 3.0,CSV,c
,x,,,,,,,,,,,,,,,Laendervergleich-Drittmittel-je-Professor-2009,http://www.bremen.de/bremen-kompakt/bk-visualisierung/eingeworbene-drittmittel-je-professorin-35802714,CC-BY-ND 3.0,CSV,c
,,,,,,,,,,x,,,,,,"2009 (xls, 72 KB)",http://www.umwelt.bremen.de/sixcms/media.php/13/HB_2009.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,"Tabelle1 - Der Senator für Umwelt, Bau und Verkehr",http://www.bauumwelt.bremen.de/sixcms/media.php/13/OFFIZIELLE+Vornotierungsliste+20140109.xlsx,nicht bekannt,XLSX,g
