Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,,x,,,,,,,,,,,,,,maps.ulm.de - das Geoportal der Stadt Ulm,http://daten.ulm.de/daten/single/mapsulmde-das-geoportal-der-stadt-ulm,,POSTGRESQL,d
,,x,,,,,,,,,,,,,,"Stadtteile der Stadt Ulm, generalisiert",http://daten.ulm.de/daten/single/stadtteile-generalisiert,CC BY 3.0 DE,SHAPE,d
x,,,,x,,,,,,,,,,,,Gesundheitskennzahlen Statistisches Jahrbuch 2012,http://daten.ulm.de/datenkatalog/metadaten/gesundheit-statistisches-jahrbuch-2012,CC BY 3.0 DE,"XLS,XLSX",d
,,,,,,x,,,,,,,,,,Bolzplätze Stadt Ulm,http://daten.ulm.de/daten/single/bolzplaetze,CC BY 3.0 DE,SHAPE,d
,,x,,,,,,,,,,,,,,OpenStreetMap-WMS - Stil mapnik,http://daten.ulm.de/datenkatalog/metadaten/openstreetmap-wms-stil-mapnik,,WMS,d
,,,,,,x,,,,,,,,,,"map-it ""Mein Lieblingsplatz"" - Kartenviewer Stadt Ulm",http://daten.ulm.de/daten/single/map-it-mein-lieblingsplatz-kartenviewer-stadt-ulm,,SHAPE,d
,,x,,,,,,,,,,,,,,OpenStreetMap-WMS - Stil OWS terrestris,http://daten.ulm.de/daten/single/openstreetmap-wms-stil-ows-terrestris,,WMS,d
,,,,,x,,,,,,,,,,,Containerstandorte Stadt Ulm,http://daten.ulm.de/daten/single/container,CC BY 3.0 DE,SHAPE,d
,,x,,,,,,,,,,,,,,Orthobilder 2010 der Stadt Ulm,http://daten.ulm.de/daten/single/orthobilder-2010,,TIFF,d
,,,,,,,,,x,,,,,,,OpenStreetMap-ÖPNV-Bushaltestellen,http://daten.ulm.de/datenkatalog/metadaten/openstreetmap-haltestellen-terrestris,,WMS,d
,,,,,x,,,,,,,,,,,Versorgung und Entsorgung Statistisches Jahrbuch 2012,http://daten.ulm.de/datenkatalog/metadaten/versorung-entsorgung-statistisches-jahrbuch-2012,CC BY 3.0 DE,"XLS,XLSX",d
,,,,,,,,,x,,,,,,,Amtliches Straßenverzeichnis und Gewannnamen der Stadt Ulm,http://daten.ulm.de/daten/single/strassenverzeichnis-und-gewannnamen,CC BY 3.0 DE,"XLS,XLSX",d
,,,,,,,x,,,,,,,,,Bundestagswahlergebnisse Zweitstimmen in Ulm,http://daten.ulm.de/daten/single/bundestagswahlergebnisse-zweitstimmen,CC BY 3.0 DE,"XLS,XLSX",d
